Thermocouple 0 (deg C)	Thermocouple 1 (deg C)	Thermocouple 2 (deg C)	Thermocouple 3 (deg C)
78.005	73.002	67.069	61.803
79.027	70.038	67.755	58.129
76.756	70.722	68.097	60.312
79.367	70.380	64.209	59.967
79.140	71.178	68.097	60.771
79.367	73.115	63.980	58.359
77.551	72.090	67.298	61.344
76.528	71.178	64.782	59.738
75.505	72.774	66.841	58.589
77.778	69.810	65.926	57.669
78.800	71.634	66.155	59.623
77.437	73.002	63.522	60.426
77.551	73.685	64.324	59.048
79.367	69.353	63.293	60.082
78.686	70.950	67.412	57.899
76.528	72.774	64.667	61.344
75.619	73.229	65.239	57.899
78.686	73.457	65.011	60.312
76.869	72.318	65.926	60.082
74.937	71.178	67.069	57.094
77.664	69.582	64.209	60.541
75.846	71.748	66.841	57.669
76.415	71.178	64.896	58.244
77.664	72.546	66.155	60.771
77.437	69.353	65.125	56.749
78.800	69.125	66.955	56.634
78.346	69.353	65.468	59.623
75.619	72.660	66.155	59.623
78.573	71.064	66.841	60.312
75.846	68.897	64.896	58.589
75.733	71.406	65.011	60.541
78.119	72.318	64.667	60.197
75.846	69.011	66.040	57.094
77.551	68.440	63.980	57.784
77.778	71.976	64.209	56.404
76.756	69.125	64.553	58.014
75.164	72.660	63.751	58.359
75.505	69.125	65.011	59.852
77.778	69.696	65.697	59.048
78.459	71.406	63.293	60.082
74.595	70.836	64.553	57.209
76.415	71.862	65.011	60.082
78.119	71.634	63.064	58.359
77.778	71.976	64.782	58.934
75.733	68.326	65.354	60.197
77.778	69.239	64.324	57.094
74.823	68.212	66.155	57.669
77.210	71.064	64.209	59.623
77.551	68.440	62.835	56.289
75.391	68.212	64.896	58.244
74.026	67.983	63.751	56.519
76.415	67.869	64.095	58.359
75.278	69.239	65.468	58.359
74.709	67.983	63.980	57.669
76.869	68.554	62.147	56.289
75.278	69.696	64.095	56.174
75.619	68.440	64.438	58.359
76.187	70.152	61.688	58.934
73.571	69.239	65.125	55.598
76.756	71.292	63.293	55.252
73.685	68.554	63.751	55.137
73.685	70.038	63.637	58.359
76.642	67.869	64.209	55.713
75.846	67.755	63.293	59.278
77.437	68.326	64.896	54.907
74.481	70.266	61.459	58.359
75.846	69.810	62.720	56.634
76.528	68.440	62.032	56.058
75.164	67.869	61.115	58.129
76.074	68.783	62.376	54.792
75.619	71.292	61.803	57.554
75.733	67.069	61.000	58.704
73.912	69.239	61.574	55.943
76.983	67.298	65.011	55.483
76.074	68.212	62.262	57.209
75.846	68.554	63.408	56.749
75.278	68.212	63.980	57.324
76.301	68.097	62.606	58.359
75.505	70.494	63.522	54.907
73.912	67.298	64.209	56.519
74.140	67.869	61.344	54.331
75.050	70.266	63.064	56.749
73.571	66.841	61.688	55.252
72.888	69.924	61.000	55.943
74.254	70.494	62.606	57.439
75.846	69.582	61.230	57.324
73.571	69.924	61.344	55.252
76.187	69.582	61.688	57.439
73.685	69.125	63.980	56.979
75.619	68.440	63.293	53.985
72.432	67.869	60.426	53.985
72.318	68.097	60.426	55.598
72.204	66.040	61.459	54.331
73.912	67.412	63.179	55.483
71.862	69.353	61.918	57.554
73.115	68.212	62.835	55.713
73.115	68.668	61.344	53.754
74.823	65.811	63.293	54.676
72.660	68.554	63.293	57.324
72.432	69.239	61.803	55.943
73.912	67.983	61.918	53.870
72.432	66.612	63.637	55.713
72.546	67.983	59.623	57.209
75.278	67.983	63.064	57.439
72.774	66.040	59.852	57.439
75.391	68.097	60.082	56.634
74.026	65.697	63.522	56.519
74.026	67.983	60.312	55.598
71.292	67.069	62.262	53.639
75.050	69.353	61.000	54.561
73.343	69.125	59.278	54.792
73.457	66.841	61.230	53.985
73.229	65.239	62.835	54.676
73.799	65.468	62.720	55.368
72.318	68.897	59.393	56.864
71.178	65.354	62.949	56.174
73.685	66.726	62.032	56.174
75.164	66.612	61.688	56.058
72.204	66.612	62.262	55.828
73.912	68.668	59.623	52.832
70.950	64.782	61.574	55.368
73.115	67.298	61.574	54.446
72.090	65.468	59.852	55.483
73.685	68.440	62.720	53.408
73.229	65.697	61.918	56.058
72.546	68.897	62.376	53.870
71.748	67.298	62.376	53.293
72.318	66.040	59.623	55.598
71.064	67.869	61.688	51.908
74.254	67.069	59.393	55.368
73.799	68.440	61.459	54.561
71.520	68.440	60.541	54.792
70.722	66.498	59.508	53.062
73.685	65.926	58.704	53.408
74.368	64.438	59.163	54.446
70.836	66.726	61.574	53.408
70.380	67.869	61.459	55.598
71.976	64.667	58.014	54.100
73.571	64.324	62.147	52.601
70.494	67.298	60.656	52.832
71.748	67.069	57.784	51.677
70.152	67.412	58.359	53.985
69.924	64.095	57.784	53.408
74.026	66.612	60.426	53.639
69.810	66.955	60.312	51.447
71.976	66.040	58.129	53.639
71.862	65.468	61.115	53.178
73.912	64.209	57.554	51.908
73.115	64.782	61.459	53.062
73.115	66.955	59.738	53.639
69.924	67.298	60.312	54.215
71.178	63.866	59.048	53.178
70.836	66.612	58.934	51.908
73.343	65.697	59.738	51.100
69.696	66.269	58.819	51.793
70.152	64.782	58.129	55.022
71.748	65.468	58.474	54.446
69.810	64.438	59.967	53.062
73.115	66.040	61.000	52.716
71.634	66.955	59.278	52.024
70.494	63.866	59.163	52.370
68.897	64.324	57.209	50.984
72.090	65.011	56.749	53.408
71.862	62.835	59.048	54.446
69.125	65.697	60.197	53.870
71.634	65.811	59.393	51.677
69.353	65.125	60.082	54.100
69.353	64.209	57.554	52.947
70.266	63.637	59.623	53.408
71.520	64.667	57.209	51.908
71.634	64.095	58.014	50.407
72.090	63.179	56.634	50.176
71.406	66.040	56.979	49.944
70.722	65.811	57.899	51.677
70.950	64.438	58.704	51.331
69.468	63.408	58.474	52.716
71.862	66.612	60.426	51.908
69.696	66.383	56.864	50.869
69.239	65.354	57.784	53.639
70.380	63.293	59.163	53.754
71.520	62.376	58.474	50.869
70.038	65.125	58.474	53.754
68.097	63.408	59.623	50.984
70.608	65.125	56.289	51.216
68.440	63.637	58.244	49.482
72.204	62.606	56.404	52.255
70.836	66.040	57.094	52.370
68.783	62.606	56.058	53.062
71.292	63.179	57.439	52.370
70.380	62.032	58.819	52.601
68.668	65.697	57.554	51.677
69.353	63.179	58.014	50.984
70.608	63.293	55.598	53.524
67.869	65.354	55.368	49.829
69.011	62.720	58.129	50.060
71.748	62.376	58.244	52.139
68.440	63.408	57.094	50.522
70.836	65.239	55.713	50.291
67.755	65.583	57.669	52.601
69.011	61.803	56.289	48.788
67.412	64.667	56.174	49.251
69.924	62.606	56.634	49.598
69.696	65.011	55.368	50.638
68.326	61.115	58.014	49.366
69.582	61.918	57.439	51.331
68.326	63.408	58.129	51.793
69.125	61.230	57.439	49.366
71.064	62.720	56.058	48.556
69.924	62.032	56.058	49.829
67.641	61.230	57.554	51.216
70.380	64.324	58.129	50.060
67.526	63.637	55.137	50.060
68.212	61.803	54.907	52.601
70.494	64.438	56.519	51.677
68.097	63.866	55.483	51.331
70.152	64.896	56.749	48.556
67.183	62.491	57.094	50.984
70.152	61.344	54.792	48.556
68.326	60.426	54.561	49.135
67.641	63.179	57.554	49.366
66.726	61.115	56.404	47.978
70.380	60.426	57.899	51.908
68.783	61.918	56.289	50.984
67.755	60.312	56.864	49.829
66.383	64.095	57.669	49.135
66.955	60.312	57.094	51.562
70.152	61.803	56.289	49.713
69.125	63.751	54.676	49.713
67.869	61.803	56.864	50.176
67.412	63.064	55.137	48.556
66.498	61.459	56.404	50.522
67.983	60.656	54.215	51.562
69.924	59.738	57.784	50.522
67.526	61.918	54.676	51.100
69.239	62.835	53.985	49.598
66.040	62.376	56.634	47.630
69.924	61.344	56.634	49.829
67.526	63.637	53.408	49.135
65.926	63.522	53.870	47.978
68.097	61.344	54.215	47.399
67.526	59.852	53.870	48.325
65.926	62.606	54.446	49.713
67.641	62.262	57.439	47.399
67.983	62.032	55.368	47.051
66.955	61.000	57.324	47.514
66.269	59.508	56.864	46.819
67.069	59.738	56.864	46.819
67.983	59.738	56.749	47.167
66.498	61.115	52.947	50.291
67.526	60.885	53.408	48.441
67.983	62.835	55.368	47.051
69.239	63.179	54.676	50.060
66.269	61.459	53.062	48.788
65.697	58.819	55.598	50.638
65.926	59.278	56.864	46.819
65.239	59.623	56.749	50.176
65.583	59.623	53.985	46.703
66.726	61.344	56.634	46.819
68.440	62.147	55.483	48.325
66.612	59.508	53.408	48.788
66.726	58.934	52.486	46.703
65.811	62.835	56.289	46.008
67.298	61.803	55.828	48.325
68.668	61.803	52.255	49.713
68.097	60.197	52.947	46.472
64.667	61.574	54.676	47.051
67.183	62.032	53.639	47.746
67.755	59.278	53.639	46.819
67.298	62.262	52.139	48.209
64.553	61.000	55.598	47.978
67.183	62.376	52.024	47.862
67.641	60.426	53.754	46.588
68.326	58.129	55.828	45.660
64.896	60.771	55.137	45.892
67.183	59.508	55.483	46.472
65.354	59.623	51.908	46.356
66.841	62.147	54.331	47.514
66.498	58.014	53.985	47.630
66.498	60.082	54.331	47.167
66.726	59.852	52.947	48.788
65.583	61.688	52.370	45.892
64.553	60.312	55.598	47.051
66.955	59.967	54.907	46.703
67.412	59.508	52.832	48.093
64.553	57.784	53.639	48.788
65.468	60.426	55.368	48.209
66.155	57.669	54.907	48.672
64.209	57.784	54.100	45.080
67.755	61.115	55.368	49.019
67.298	58.704	52.601	48.209
65.125	59.393	51.216	46.703
66.726	59.393	51.216	46.703
64.209	61.344	54.792	47.514
66.612	58.819	53.408	46.703
66.841	57.784	51.331	46.819
65.011	57.784	51.331	44.964
65.583	59.278	52.601	44.500
66.155	60.541	50.869	45.892
65.125	58.129	54.100	45.660
67.298	57.439	54.215	48.672
65.239	57.899	50.522	44.848
63.866	58.934	54.676	47.514
65.583	58.129	51.908	45.196
63.293	56.749	51.216	47.630
62.835	58.934	50.522	44.732
65.011	59.163	53.870	48.093
65.926	60.312	52.139	47.746
66.612	57.784	54.446	45.544
62.720	58.704	52.486	46.588
62.491	59.048	50.984	44.732
63.408	60.426	52.370	43.919
64.438	57.439	50.638	46.008
63.637	57.784	52.832	44.964
66.040	58.589	50.984	43.687
66.498	56.289	52.832	44.268
64.553	57.554	52.716	45.196
65.354	56.749	51.447	46.124
65.697	59.967	51.216	44.152
66.269	57.209	49.829	43.919
62.720	55.828	49.713	45.080
63.293	57.439	50.638	45.544
64.782	59.967	52.601	46.588
66.155	58.244	52.024	45.428
63.293	55.943	53.293	45.196
63.980	58.244	52.716	46.588
65.697	59.163	49.713	45.544
62.491	58.129	51.793	46.472
63.751	58.474	52.255	43.571
61.688	59.508	49.944	43.106
63.408	57.669	50.753	47.051
64.438	55.828	50.753	44.152
62.835	57.899	50.407	45.892
63.064	59.623	49.366	47.051
61.574	56.289	49.135	42.990
62.376	59.393	53.178	44.964
62.147	55.943	51.908	43.571
63.408	55.828	49.019	43.919
62.147	56.634	49.251	42.525
65.239	56.058	51.447	42.874
61.230	57.439	50.638	46.008
62.835	57.439	49.366	42.990
63.637	57.209	50.869	46.472
63.522	56.519	50.638	42.293
63.751	58.244	50.638	45.196
64.209	55.943	51.908	46.008
63.637	58.934	51.562	42.525
63.751	56.404	49.135	44.848
63.408	58.704	50.984	42.990
63.408	56.289	48.441	43.919
62.147	56.174	50.753	42.409
63.522	58.014	50.753	46.356
63.637	55.252	49.019	42.874
64.438	55.368	50.522	43.687
63.866	55.483	50.984	45.892
64.209	58.589	48.788	45.080
63.179	54.561	51.677	46.008
60.771	56.058	47.978	42.293
63.408	58.129	48.325	42.293
64.209	54.331	47.862	43.571
63.179	56.289	51.562	42.758
64.438	53.985	51.331	45.196
61.344	56.519	48.441	45.660
62.147	55.022	47.746	43.803
61.115	57.669	52.024	44.732
60.082	56.404	50.638	44.384
62.491	56.634	51.216	42.758
63.637	57.554	51.216	43.455
62.262	54.676	47.862	44.964
60.541	55.483	48.788	41.711
61.115	56.519	49.019	42.060
62.262	55.483	49.019	41.595
60.426	55.483	50.291	45.312
61.803	56.174	51.447	44.152
61.344	55.713	47.862	43.455
59.623	57.324	49.019	42.758
62.835	54.446	49.482	43.687
62.376	54.100	47.283	42.990
61.918	55.943	47.283	42.990
60.082	55.828	48.093	44.732
61.918	55.022	48.441	43.455
62.376	54.100	51.100	44.964
59.738	56.979	48.209	42.525
63.637	55.828	48.209	43.339
60.312	56.979	48.556	40.431
61.803	57.324	48.325	41.711
60.541	52.947	50.638	41.129
60.541	56.174	50.407	41.944
60.082	56.634	47.283	41.944
62.835	52.832	47.167	41.827
60.082	54.907	47.978	40.664
60.541	55.252	48.325	43.222
61.459	56.749	50.060	44.268
59.967	54.215	50.060	44.500
60.197	56.058	47.399	41.129
59.738	55.943	49.482	40.664
60.541	53.293	46.588	42.525
59.852	54.792	47.399	44.152
62.376	54.446	50.522	41.944
61.918	52.716	50.291	41.362
61.803	54.215	48.904	40.198
62.376	55.713	47.283	40.780
62.147	53.524	47.283	41.827
62.720	54.446	48.904	39.965
62.491	52.947	49.829	40.664
58.934	52.716	47.283	39.499
60.312	53.639	49.598	39.732
61.918	53.870	47.167	41.595
59.738	56.174	47.978	43.106
61.574	54.561	49.829	43.106
61.459	53.178	45.660	40.198
61.459	54.792	49.251	39.849
58.359	52.370	46.008	43.571
61.574	52.601	48.093	43.106
58.819	52.601	46.819	39.499
59.278	55.022	46.588	39.849
59.967	53.524	49.135	39.383
58.934	52.024	46.008	42.525
59.508	55.828	45.892	40.780
61.230	55.368	47.514	40.897
61.115	54.446	45.428	39.266
60.426	55.368	47.862	39.266
60.426	52.716	47.167	40.314
61.459	52.024	48.672	41.478
60.885	52.139	48.904	40.897
60.541	53.293	47.978	39.383
60.312	55.022	45.892	42.060
58.704	54.100	46.703	39.849
59.163	54.907	48.441	41.013
61.574	52.716	46.124	40.314
57.209	53.062	45.776	40.082
58.589	53.754	45.776	39.033
58.934	51.216	47.051	39.965
59.163	54.446	46.819	39.616
61.344	50.869	47.051	41.129
59.393	52.832	46.588	38.683
60.885	51.216	45.776	38.100
57.899	53.870	47.746	40.897
61.115	54.446	45.892	39.383
58.704	50.753	44.964	39.499
56.979	51.216	47.167	40.780
56.749	50.753	48.093	40.431
57.899	53.870	45.312	37.983
60.426	53.293	48.093	39.965
59.738	51.908	44.616	40.780
60.312	53.985	45.776	41.246
59.508	50.638	45.080	41.827
60.771	51.100	45.660	41.246
60.656	50.291	47.283	41.595
59.623	50.869	45.428	40.082
56.634	54.100	44.384	39.732
58.704	51.908	44.500	38.333
59.967	53.524	47.051	39.616
57.324	52.370	47.746	37.400
56.058	50.522	44.616	40.780
59.738	53.524	44.035	39.033
59.967	52.716	44.268	38.916
56.749	53.754	47.167	37.517
57.554	52.601	47.399	38.916
55.943	53.985	43.803	37.633
59.393	50.291	45.196	37.400
55.828	52.601	44.500	40.082
56.289	51.447	44.616	41.013
59.738	51.793	46.240	37.400
56.174	51.331	43.106	37.050
59.163	49.366	44.616	41.129
58.819	52.024	47.283	39.732
58.129	50.869	46.240	38.217
58.474	51.331	43.339	39.616
58.014	52.947	46.240	37.633
59.393	52.486	44.268	37.166
55.598	52.601	46.703	36.933
57.324	49.713	43.455	38.450
55.943	49.366	44.152	37.633
56.174	52.486	44.964	40.431
58.474	51.331	44.384	36.699
55.252	50.176	45.196	36.816
57.554	51.677	46.356	37.750
58.014	50.176	46.356	40.198
56.174	48.904	45.312	38.916
56.174	52.947	43.687	39.616
58.589	51.562	44.384	37.283
56.749	51.331	44.848	37.750
59.048	50.291	45.544	39.149
59.048	50.522	44.152	35.999
57.094	50.753	44.152	39.149
56.174	51.793	43.571	36.933
56.864	51.100	43.106	36.583
56.519	50.522	46.008	40.082
56.519	48.904	45.196	36.933
56.864	52.139	46.008	35.648
57.439	51.331	44.848	39.033
55.137	49.482	41.944	37.983
55.022	52.139	44.384	37.400
55.483	48.556	45.660	39.849
57.669	51.447	42.641	36.933
55.943	51.331	42.525	37.633
56.979	51.908	42.990	39.149
55.022	51.562	41.944	36.933
55.943	48.556	43.106	39.499
57.554	50.176	43.571	37.867
53.985	47.862	44.500	37.283
55.713	51.216	43.455	37.283
54.331	50.407	43.222	39.149
54.215	48.325	42.176	37.867
53.985	48.209	44.616	37.867
56.634	48.093	43.222	38.100
57.094	49.019	42.409	35.180
56.289	48.441	44.035	37.867
57.324	47.978	42.758	35.531
54.561	50.176	44.616	38.333
55.943	48.209	45.196	38.217
57.784	49.482	44.035	35.414
55.137	47.514	44.848	36.933
55.943	50.753	41.362	38.567
54.676	50.638	41.595	35.180
56.634	51.331	42.060	38.800
54.676	48.441	43.571	38.450
56.519	51.100	42.641	37.400
54.215	49.251	41.362	34.596
53.293	46.935	41.827	37.050
54.792	49.944	44.035	36.232
54.100	48.093	44.848	36.349
55.713	50.522	40.897	35.765
53.293	49.366	44.268	35.531
53.870	49.135	43.455	35.180
55.022	47.862	43.106	36.115
53.985	48.209	43.803	38.333
56.634	47.978	41.711	34.596
56.404	50.869	43.687	36.583
54.907	48.441	43.339	36.933
54.215	50.407	41.595	33.776
56.519	48.672	42.758	34.596
53.985	49.829	40.198	38.100
54.792	49.598	42.060	34.596
56.174	48.788	43.222	37.750
54.792	48.325	44.152	36.232
54.561	49.713	42.409	34.713
55.137	48.556	43.339	34.946
53.293	46.472	41.944	35.999
56.519	47.978	42.176	36.816
54.100	49.713	41.711	37.517
53.985	49.598	43.222	35.882
52.601	49.251	40.664	35.180
54.792	49.829	40.082	35.063
52.832	49.944	39.849	37.400
54.215	46.935	41.595	37.400
55.943	48.441	41.362	35.999
55.252	47.978	41.827	36.699
53.524	47.514	39.383	33.659
53.178	47.283	40.431	37.166
53.178	47.862	42.990	33.893
52.832	47.514	41.478	36.232
55.252	45.776	41.246	33.776
53.985	48.325	42.525	35.999
52.255	47.399	40.431	32.957
52.024	46.703	39.616	36.232
51.793	46.124	39.266	36.349
55.368	48.209	40.198	33.776
54.676	46.819	40.314	33.191
51.793	46.819	41.595	34.128
52.255	48.556	40.082	36.349
54.100	46.008	41.013	34.479
54.446	47.514	41.362	35.531
53.178	48.209	41.944	36.115
52.716	47.746	39.732	33.893
52.486	46.703	38.800	33.308
53.870	47.746	41.944	33.308
52.716	46.356	41.595	35.414
52.370	47.167	39.732	35.765
52.024	48.325	39.499	35.063
52.832	48.209	38.217	35.180
54.331	45.428	40.547	35.297
51.677	45.776	40.431	32.957
52.024	47.399	40.664	32.488
52.024	47.630	40.547	34.830
54.215	46.356	41.711	35.999
50.984	47.862	40.314	32.605
52.255	47.746	39.732	33.659
50.984	48.209	40.082	33.191
52.947	46.240	39.616	35.648
53.062	46.008	37.750	32.019
50.869	48.209	40.314	35.765
50.984	47.283	38.800	34.946
53.178	44.384	41.362	34.713
52.601	47.630	39.033	32.371
52.486	47.399	37.867	34.128
52.947	46.240	39.033	35.648
53.754	46.935	37.867	32.957
52.255	45.080	38.217	34.830
52.370	44.268	39.965	32.371
52.139	47.167	41.129	31.198
52.947	44.616	38.567	33.542
52.601	47.283	38.450	32.254
53.062	47.630	38.100	33.776
53.639	44.500	37.867	31.668
50.407	45.544	37.633	35.180
53.985	43.919	40.897	32.254
53.524	45.776	41.362	32.722
53.178	47.514	39.266	30.964
50.522	43.687	39.616	32.722
51.216	47.399	38.333	34.946
52.139	46.472	39.149	33.308
52.832	45.312	40.198	33.659
52.024	46.588	40.082	30.612
49.482	47.283	36.816	33.893
49.251	46.935	40.198	31.902
51.331	43.339	39.965	33.425
49.829	44.616	41.013	30.846
53.408	43.571	39.383	34.479
50.176	43.339	38.916	31.433
50.291	45.776	37.517	31.902
52.486	42.758	36.583	32.957
52.486	46.008	36.466	32.019
49.944	44.035	40.664	32.605
48.788	42.874	37.633	33.893
52.486	43.455	37.867	29.907
50.522	44.384	39.149	30.377
49.944	44.268	38.333	30.142
50.407	42.758	36.349	31.081
52.486	42.409	39.849	31.902
50.291	44.152	37.983	33.308
50.984	43.687	36.699	31.433
52.486	44.964	37.050	32.840
49.251	42.525	37.983	30.025
52.255	44.848	36.466	31.785
52.255	43.455	37.867	29.907
48.904	45.892	39.732	32.019
50.522	46.124	39.499	33.542
52.486	45.196	36.466	31.316
49.598	45.776	39.266	32.488
51.100	43.455	39.499	31.433
50.869	45.892	39.383	29.672
50.291	43.571	35.999	30.377
51.447	41.711	36.816	29.203
50.407	42.293	38.450	31.785
52.139	43.455	37.050	29.085
50.869	43.222	37.166	29.555
50.291	42.758	35.999	29.320
51.793	45.428	38.916	31.668
48.556	41.362	38.683	30.494
50.176	43.687	39.149	32.371
48.325	41.362	37.750	30.142
50.753	45.428	38.100	32.722
51.793	43.339	37.983	30.494
50.984	45.660	37.400	32.137
50.869	42.525	35.882	31.785
48.325	43.803	34.830	31.550
48.904	41.362	36.466	32.605
48.325	42.990	34.830	30.846
51.100	42.176	38.217	32.722
50.522	41.478	36.699	28.732
50.407	43.222	37.633	30.260
49.482	41.013	35.999	30.377
51.331	41.246	37.983	30.494
47.978	44.616	36.816	29.907
47.746	41.827	36.466	29.907
50.407	43.571	36.232	28.732
47.399	41.362	34.479	31.081
50.407	42.874	37.867	32.488
47.399	42.409	35.063	28.497
47.399	44.732	37.633	29.672
49.829	41.362	35.882	32.137
49.251	40.314	37.983	30.846
47.399	40.780	37.050	28.262
48.904	42.758	34.713	29.672
50.060	42.176	35.297	31.433
46.819	43.919	37.400	30.377
48.556	41.827	36.933	27.909
46.472	40.431	34.479	32.019
46.703	42.758	35.765	28.615
50.638	40.547	37.166	30.025
48.556	42.293	35.765	27.674
49.598	41.595	37.050	29.085
47.283	41.013	35.063	29.320
49.366	42.990	37.166	27.439
49.019	40.082	35.765	29.907
47.862	42.525	33.659	30.612
49.251	42.758	33.542	28.262
46.588	41.013	34.479	28.380
49.482	43.687	33.542	30.846
49.598	41.013	37.166	27.439
47.399	40.314	36.232	27.674
45.892	42.409	35.414	29.437
45.892	41.711	36.583	29.907
49.019	42.409	34.479	28.732
49.366	40.082	33.542	28.850
49.251	41.944	35.648	27.556
46.472	43.687	34.713	30.260
46.356	41.362	35.063	30.494
47.862	40.198	35.531	28.144
46.472	39.849	36.466	29.437
47.978	39.849	34.245	30.612
47.051	40.664	32.957	30.142
45.544	40.314	34.245	26.497
48.904	42.641	34.362	29.790
47.167	42.990	33.776	30.142
46.124	42.641	36.583	26.732
48.556	42.176	33.425	30.494
48.093	41.013	36.816	30.025
48.325	42.990	36.232	28.850
48.672	41.129	35.531	30.494
47.630	41.362	33.425	29.437
49.135	42.176	34.362	29.203
47.978	39.732	33.191	28.497
46.356	39.732	35.063	27.674
47.167	41.013	34.011	28.497
47.630	38.333	34.245	30.025
46.819	38.683	35.414	28.615
46.703	38.916	36.349	25.908
45.776	39.033	32.254	26.143
44.848	39.266	31.902	29.555
47.862	38.217	34.596	26.615
44.848	41.013	34.479	27.792
48.209	42.060	35.414	28.262
46.819	41.362	32.137	29.203
45.892	39.033	33.074	28.027
48.093	41.827	35.297	26.850
45.544	39.383	35.414	26.261
44.268	41.246	33.425	26.261
48.209	40.198	33.776	28.615
48.209	40.547	35.180	26.497
45.080	38.916	35.297	29.320
